plate,transfer,p,mean,n,se,max,min
3,20,A/B,0.023936170212765957,4,0.007978723404255319,0.0425531914893617,0.010638297872340425
3,20,AB,0.7553191489361702,4,0.017372267679313325,0.7978723404255319,0.7127659574468085
3,20,E,0,4,0,0,0
3,21,U,0.08244680851063829,4,0.014647794008739634,0.11702127659574468,0.05319148936170213
3,21,S,0.023936170212765957,4,0.01398912574296055,0.05319148936170213,0
3,21,A,0.005319148936170213,4,0.005319148936170213,0.02127659574468085,0
3,21,B,0.23936170212765956,4,0.018168352421914183,0.2765957446808511,0.19148936170212766
3,21,A/B,0.023936170212765957,4,0.007978723404255319,0.0425531914893617,0.010638297872340425
3,21,AB,0.625,4,0.017574669859573577,0.6595744680851063,0.5851063829787234
3,21,E,0,4,0,0,0
3,22,U,0.10638297872340426,4,0.01990243290837203,0.1595744680851064,0.06382978723404255
3,22,S,0.061170212765957445,4,0.006693115634105274,0.07446808510638298,0.0425531914893617
3,22,A,0.026595744680851064,4,0.010185394763365298,0.0425531914893617,0
3,22,B,0.23670212765957446,4,0.02725252863287127,0.2978723404255319,0.18085106382978725
3,22,A/B,0.010638297872340425,4,0.00434306691982833,0.02127659574468085,0
3,22,AB,0.5585106382978724,4,0.01868023715044811,0.5957446808510638,0.5212765957446809
3,22,E,0,4,0,0,0
4,0,U,0.14095744680851063,4,0.014647794008739634,0.1702127659574468,0.10638297872340426
4,0,S,0.5611702127659575,4,0.0090841762109571,0.5851063829787234,0.5425531914893617
4,0,A,0.09042553191489361,4,0.026948021548884156,0.1276595744680851,0.010638297872340425
4,0,B,0.10904255319148937,4,0.016466467749119425,0.13829787234042554,0.06382978723404255
4,0,A/B,0.013297872340425532,4,0.013297872340425532,0.05319148936170213,0
4,0,AB,0.0851063829787234,4,0.025324214285612944,0.1595744680851064,0.05319148936170213
4,0,E,0,4,0,0,0
